09/08/2021/22/45/23,4,4,-9.92,3.4403,3.4406,3.439,3.4408,0,26.1,26.7,26.7,26.1,28.46,0.0,13.76
09/08/2021/22/45/33,4,4,-9.85,3.4403,3.4405,3.4389,3.4407,0,26.1,26.4,26.4,26.7,28.43,0.0,13.76
09/08/2021/22/45/43,4,4,-9.81,3.4402,3.4403,3.4388,3.4405,0,26.4,26.4,26.4,26.4,28.4,0.0,13.76
09/08/2021/22/45/53,4,4,-9.83,3.44,3.4402,3.4388,3.4403,0,26.1,26.7,26.4,26.7,28.39,0.0,13.76
09/08/2021/22/46/03,4,4,-9.88,3.44,3.4401,3.4387,3.4403,0,26.4,27,26.7,26.4,28.42,0.0,13.76
09/08/2021/22/46/13,4,4,-9.85,3.4399,3.4401,3.4386,3.4402,0,26.7,26.4,27,26.1,28.39,0.0,13.76
09/08/2021/22/46/23,4,4,-9.92,3.4398,3.44,3.4386,3.4401,0,26.1,27,27,26.4,28.42,0.0,13.76
09/08/2021/22/46/33,4,4,-9.86,3.4397,3.44,3.4386,3.44,0,26.7,26.4,26.7,26.1,28.38,0.0,13.76
09/08/2021/22/46/43,4,4,-9.86,3.4396,3.44,3.4386,3.4399,0,26.4,26.7,27,26.4,28.37,0.0,13.76
09/08/2021/22/46/53,4,4,-9.8,3.4395,3.4399,3.4385,3.4397,0,26.7,26.7,26.7,26.1,28.34,0.0,13.76
09/08/2021/22/47/03,4,4,-9.79,3.4394,3.4399,3.4384,3.4396,0,26.4,26.7,26.4,26.1,28.32,0.0,13.76
09/08/2021/22/47/13,4,4,-9.82,3.4393,3.4398,3.4383,3.4396,0,26.1,27,26.4,26.4,28.33,0.0,13.76
09/08/2021/22/47/23,4,4,-9.83,3.4392,3.4398,3.4382,3.4394,0,26.1,26.7,27,26.7,28.33,0.0,13.76
09/08/2021/22/47/33,4,4,-9.83,3.4391,3.4397,3.4382,3.4392,0,26.1,27,26.4,26.1,28.32,0.0,13.76
09/08/2021/22/47/43,4,4,-9.79,3.4389,3.4396,3.4382,3.4392,0,26.7,26.7,26.4,26.1,28.28,0.0,13.76
09/08/2021/22/47/53,4,4,-9.9,3.4388,3.4395,3.4381,3.4392,0,26.7,26.7,26.7,26.1,28.33,0.0,13.76
09/08/2021/22/48/03,4,4,-9.81,3.4388,3.4395,3.438,3.4391,0,26.7,26.7,26.4,26.7,28.28,0.0,13.76
09/08/2021/22/48/13,4,4,-9.9,3.4387,3.4394,3.4379,3.4391,0,26.1,26.7,27,26.7,28.32,0.0,13.76
09/08/2021/22/48/24,4,4,-9.87,3.4387,3.4393,3.4378,3.439,0,26.1,27,26.4,26.1,28.31,0.0,13.75
09/08/2021/22/48/34,4,4,-9.93,3.4386,3.4392,3.4376,3.4388,0,26.1,26.7,26.7,26.7,28.33,0.0,13.75
09/08/2021/22/48/44,4,4,-9.91,3.4386,3.4392,3.4376,3.4387,0,26.1,27,27,26.4,28.32,0.0,13.75
09/08/2021/22/48/54,4,4,-9.9,3.4385,3.439,3.4376,3.4386,0,26.1,26.4,26.7,26.1,28.31,0.0,13.75
09/08/2021/22/49/04,4,4,-9.81,3.4385,3.439,3.4374,3.4384,0,26.4,26.4,26.4,26.7,28.26,0.0,13.75
09/08/2021/22/49/14,4,4,-9.89,3.4384,3.4388,3.4374,3.4384,0,26.4,26.7,26.4,26.7,28.29,0.0,13.75
09/08/2021/22/49/24,4,4,-9.9,3.4382,3.4387,3.4373,3.4384,0,26.4,27,26.4,26.1,28.28,0.0,13.75
09/08/2021/22/49/34,4,4,-9.92,3.4381,3.4386,3.4372,3.4383,0,26.4,26.7,26.4,26.1,28.29,0.0,13.75
09/08/2021/22/49/44,4,4,-9.83,3.438,3.4385,3.4371,3.4382,0,26.1,26.7,26.7,26.7,28.23,0.0,13.75
09/08/2021/22/49/54,4,4,-9.89,3.4378,3.4383,3.437,3.438,0,26.4,27,26.7,26.4,28.25,0.0,13.75
09/08/2021/22/50/04,4,4,-9.85,3.4376,3.4382,3.4368,3.4378,0,26.7,27,27,26.1,28.21,0.0,13.75
09/08/2021/22/50/14,4,4,-9.94,3.4374,3.438,3.4366,3.4376,0,26.7,27,26.4,26.1,28.24,0.0,13.75
09/08/2021/22/50/24,4,4,-9.94,3.4372,3.438,3.4366,3.4374,0,26.4,26.4,26.4,26.7,28.23,0.0,13.75
09/08/2021/22/50/34,4,4,-9.82,3.4372,3.4378,3.4365,3.4372,0,26.7,26.4,26.7,26.7,28.16,0.0,13.75
09/08/2021/22/50/44,4,4,-9.94,3.437,3.4377,3.4364,3.4371,0,26.1,26.4,26.4,26.7,28.21,0.0,13.75
09/08/2021/22/50/54,4,4,-9.85,3.4368,3.4377,3.4362,3.4371,0,26.1,27,26.7,26.4,28.15,0.0,13.75
09/08/2021/22/51/04,4,4,-9.93,3.4367,3.4376,3.4362,3.437,0,26.4,26.4,26.7,26.7,28.18,0.0,13.75
09/08/2021/22/51/13,4,4,-9.91,3.4365,3.4374,3.4362,3.4369,0,26.7,27,27,26.7,28.15,0.0,13.75
09/08/2021/22/51/23,4,4,-9.81,3.4365,3.4373,3.436,3.4369,0,26.7,26.7,27,26.1,28.1,0.0,13.75
09/08/2021/22/51/33,4,4,-9.81,3.4365,3.4373,3.436,3.4368,0,26.7,26.7,26.4,26.4,28.1,0.0,13.75
09/08/2021/22/51/43,4,4,-9.91,3.4364,3.4371,3.436,3.4368,0,26.4,26.7,26.7,26.7,28.15,0.0,13.75
09/08/2021/22/51/53,4,4,-9.92,3.4364,3.437,3.4358,3.4367,0,26.7,26.7,26.4,26.4,28.15,0.0,13.75
09/08/2021/22/52/03,4,4,-9.81,3.4362,3.4368,3.4358,3.4367,0,26.1,26.7,26.4,26.7,28.08,0.0,13.75
