0.0521,4.168,80.1013,0.2173,0.012,0,   0: 0: 1
0.0162,4.1699,256.9977,0.0678,0.012,0,   0: 0: 1
0.7995,4.1271,5.1669,3.3031,0.0652,0.0003,   0: 0: 1
0.7996,4.1267,5.166,3.303,0.0652,0.0003,   0: 0: 1
0.7999,4.1263,5.1636,3.304,0.1903,0.0008,   0: 0: 2
0.7996,4.1261,5.1655,3.3024,0.1903,0.0008,   0: 0: 2
0.7994,4.1259,5.1666,3.3013,0.3155,0.0013,   0: 0: 2
0.7995,4.1256,5.1654,3.3017,0.3155,0.0013,   0: 0: 2
0.7993,4.1255,5.1668,3.3006,0.4406,0.0018,   0: 0: 3
0.7996,4.1252,5.1642,3.3018,0.4406,0.0018,   0: 0: 3
0.7994,4.1251,5.1653,3.3008,0.5648,0.0023,   0: 0: 3
0.7998,4.1248,5.1623,3.3024,0.5648,0.0023,   0: 0: 3
0.7998,4.1245,5.1618,3.3022,0.6899,0.0029,   0: 0: 4
0.7998,4.1244,5.162,3.3019,0.6899,0.0029,   0: 0: 4
0.7999,4.1243,5.161,3.3024,0.8151,0.0034,   0: 0: 4
0.7997,4.1241,5.162,3.3015,0.8151,0.0034,   0: 0: 4
0.7997,4.124,5.1622,3.3012,0.9403,0.0039,   0: 0: 5
0.7997,4.1239,5.1621,3.301,0.9403,0.0039,   0: 0: 5
0.7997,4.1238,5.1616,3.3012,1.0653,0.0044,   0: 0: 6
0.7996,4.1236,5.162,3.3007,1.0653,0.0044,   0: 0: 6
0.7994,4.1234,5.1629,3.2997,1.1896,0.0049,   0: 0: 6
0.7996,4.1233,5.162,3.3002,1.1896,0.0049,   0: 0: 6
0.7992,4.1232,5.164,3.2986,1.3147,0.0054,   0: 0: 7
0.7996,4.1231,5.1613,3.3002,1.3147,0.0054,   0: 0: 7
0.7994,4.1228,5.1625,3.299,1.4398,0.006,   0: 0: 7
0.7995,4.1227,5.1621,3.2992,1.4398,0.006,   0: 0: 7
0.7992,4.1227,5.1636,3.2982,1.4398,0.006,   0: 0: 7
0.7996,4.1225,5.1605,3.2998,1.5649,0.0065,   0: 0: 8
0.7995,4.1224,5.1613,3.2992,1.5649,0.0065,   0: 0: 8
0.7995,4.1223,5.161,3.2992,1.6891,0.007,   0: 0: 8
0.7996,4.122,5.1604,3.2991,1.8143,0.0075,   0: 0: 9
0.7996,4.1217,5.1605,3.2985,1.9394,0.008,   0: 0: 9
0.7995,4.1217,5.1605,3.2985,1.9394,0.008,   0: 0: 9
0.7997,4.1215,5.1588,3.2994,2.0645,0.0085,   0: 0:10
0.7994,4.1215,5.1611,3.2978,2.0645,0.0085,   0: 0:10
0.7994,4.1213,5.1603,3.298,2.1932,0.0091,   0: 0:11
0.7996,4.1212,5.159,3.2987,2.1932,0.0091,   0: 0:11
0.7996,4.121,5.159,3.2985,2.3183,0.0096,   0: 0:11
0.7994,4.121,5.1605,3.2974,2.3183,0.0096,   0: 0:11
0.7994,4.1211,5.1606,3.2976,2.4434,0.0101,   0: 0:12
0.7996,4.1207,5.1588,3.2981,2.4434,0.0101,   0: 0:12
0.7998,4.1207,5.1574,3.2989,2.5686,0.0106,   0: 0:12
0.7999,4.1205,5.1567,3.2991,2.5686,0.0106,   0: 0:12
0.7998,4.1205,5.1571,3.2988,2.6928,0.0111,   0: 0:13
0.7998,4.1203,5.157,3.2986,2.6928,0.0111,   0: 0:13
0.7997,4.1202,5.1573,3.2982,2.8223,0.0117,   0: 0:13
0.7991,4.1201,5.1612,3.2956,2.8223,0.0117,   0: 0:13
0.7995,4.1199,5.1584,3.2971,2.9475,0.0122,   0: 0:14
0.7997,4.12,5.1572,3.2979,2.9475,0.0122,   0: 0:14
0.7994,4.1198,5.1586,3.2967,2.9475,0.0127,   0: 0:15
0.7995,4.1197,5.158,3.297,3.0717,0.0127,   0: 0:15
0.7997,4.1196,5.1568,3.2976,3.0717,0.0127,   0: 0:15
0.7992,4.1195,5.1598,3.2955,3.1968,0.0132,   0: 0:15
0.7997,4.1194,5.1564,3.2976,3.1968,0.0132,   0: 0:15
0.7994,4.1194,5.1582,3.2963,3.3219,0.0137,   0: 0:16
0.7994,4.1192,5.158,3.2962,3.3219,0.0137,   0: 0:16
0.7996,4.1191,5.1568,3.2968,3.447,0.0142,   0: 0:16
0.7992,4.119,5.1592,3.295,3.447,0.0142,   0: 0:16
0.7991,4.119,5.1597,3.2947,3.5713,0.0148,   0: 0:17
0.7996,4.1188,5.1566,3.2965,3.5713,0.0148,   0: 0:17
0.7998,4.1188,5.155,3.2975,3.6963,0.0153,   0: 0:17
0.7993,4.1187,5.1581,3.2953,3.6963,0.0153,   0: 0:17
0.7994,4.1186,5.1573,3.2956,3.8215,0.0158,   0: 0:18
0.7994,4.1185,5.1573,3.2955,3.8215,0.0158,   0: 0:18
0.7992,4.1184,5.1586,3.2945,3.9467,0.0163,   0: 0:18
0.7997,4.1183,5.1549,3.2967,3.9467,0.0163,   0: 0:18
0.7997,4.1182,5.155,3.2965,4.0708,0.0168,   0: 0:19
0.7993,4.1181,5.1572,3.2949,4.0708,0.0168,   0: 0:19
0.7993,4.118,5.157,3.2949,4.196,0.0173,   0: 0:20
0.7992,4.118,5.1575,3.2946,4.196,0.0173,   0: 0:20
0.7999,4.1179,5.1534,3.297,4.321,0.0178,   0: 0:20
0.7992,4.1178,5.1574,3.2944,4.321,0.0178,   0: 0:20
0.7995,4.1176,5.1555,3.2953,4.4462,0.0184,   0: 0:21
0.7996,4.1176,5.1546,3.2958,4.4462,0.0184,   0: 0:21
0.7995,4.1176,5.1552,3.2953,4.4462,0.0184,   0: 0:21
0.7999,4.1174,5.1527,3.2967,4.5713,0.0189,   0: 0:21
0.7993,4.1173,5.1562,3.2943,4.5713,0.0189,   0: 0:21
0.7996,4.1172,5.1546,3.2952,4.6955,0.0194,   0: 0:22
0.7995,4.1171,5.155,3.2947,4.8206,0.0199,   0: 0:22
0.7995,4.1171,5.1549,3.2948,4.8206,0.0199,   0: 0:22
0.7994,4.117,5.1555,3.2943,4.8206,0.0199,   0: 0:22
0.7996,4.1169,5.154,3.2951,4.9458,0.0204,   0: 0:23
0.7996,4.1168,5.1535,3.2952,4.9458,0.0204,   0: 0:23
0.7997,4.1167,5.1531,3.2954,5.0708,0.0209,   0: 0:24
0.7996,4.1167,5.1533,3.2951,5.0708,0.0209,   0: 0:24
0.7994,4.1165,5.1549,3.2939,5.1951,0.0215,   0: 0:24
0.7992,4.1165,5.156,3.2932,5.1951,0.0215,   0: 0:24
0.7995,4.1165,5.1542,3.2942,5.3201,0.022,   0: 0:25
0.7991,4.1164,5.1561,3.2928,5.3201,0.022,   0: 0:25
0.7995,4.1163,5.1538,3.2942,5.4453,0.0225,   0: 0:25
0.7992,4.1163,5.1556,3.293,5.4453,0.0225,   0: 0:25
0.7996,4.1162,5.1526,3.2948,5.5704,0.023,   0: 0:26
0.7994,4.1161,5.1541,3.2937,5.5704,0.023,   0: 0:26
0.7994,4.116,5.1537,3.2937,5.6946,0.0235,   0: 0:26
0.7995,4.1159,5.1531,3.2941,5.6946,0.0235,   0: 0:26
0.7998,4.1158,5.1515,3.2949,5.8188,0.024,   0: 0:27
0.7993,4.1157,5.1545,3.2929,5.8188,0.024,   0: 0:27
0.7995,4.1156,5.1527,3.2938,5.944,0.0245,   0: 0:28
0.7998,4.1156,5.1511,3.2949,5.944,0.0245,   0: 0:28
0.7996,4.1155,5.1518,3.2943,5.944,0.0245,   0: 0:28
0.7995,4.1155,5.1524,3.2938,6.0691,0.0251,   0: 0:28
0.7994,4.1154,5.1531,3.2933,6.0691,0.0251,   0: 0:28
0.7994,4.1153,5.153,3.2931,6.1942,0.0256,   0: 0:29
0.7994,4.1153,5.1535,3.2929,6.1942,0.0256,   0: 0:29
0.7995,4.1152,5.152,3.2935,6.3184,0.0261,   0: 0:29
0.7995,4.1151,5.1521,3.2934,6.3184,0.0261,   0: 0:29
0.7997,4.115,5.1509,3.294,6.4435,0.0266,   0: 0:30
0.7994,4.115,5.1525,3.293,6.4435,0.0266,   0: 0:30
0.7996,4.1149,5.1515,3.2934,6.5687,0.0271,   0: 0:30
0.7996,4.1148,5.1512,3.2934,6.5687,0.0271,   0: 0:30
0.7996,4.1148,5.1509,3.2936,6.6937,0.0276,   0: 0:31
0.7995,4.1147,5.1517,3.2929,6.6937,0.0276,   0: 0:31
0.7997,4.1146,5.15,3.2939,6.818,0.0281,   0: 0:31
0.7999,4.1145,5.1488,3.2945,6.818,0.0281,   0: 0:31
0.7992,4.1144,5.1531,3.2916,6.9432,0.0287,   0: 0:32
0.7996,4.1144,5.1506,3.2932,6.9432,0.0287,   0: 0:32
0.7996,4.1144,5.1506,3.2932,7.0683,0.0292,   0: 0:33
0.7996,4.1142,5.1502,3.2932,7.0683,0.0292,   0: 0:33
0.7995,4.1142,5.1514,3.2924,7.1935,0.0297,   0: 0:33
0.7997,4.1142,5.1498,3.2933,7.1935,0.0297,   0: 0:33
0.7997,4.114,5.1497,3.2932,7.3221,0.0302,   0: 0:34
0.7997,4.1139,5.1494,3.2933,7.3221,0.0302,   0: 0:34
0.7996,4.1138,5.15,3.2927,7.4472,0.0307,   0: 0:34
0.7997,4.1138,5.1494,3.2931,7.4472,0.0307,   0: 0:34
0.7994,4.1137,5.1514,3.2916,7.4472,0.0307,   0: 0:34
0.7995,4.1137,5.1507,3.292,7.576,0.0313,   0: 0:35
0.7995,4.1136,5.1507,3.2919,7.576,0.0313,   0: 0:35
0.7994,4.1135,5.1511,3.2915,7.701,0.0318,   0: 0:35
0.7995,4.1134,5.1501,3.2919,7.8262,0.0323,   0: 0:36
0.7996,4.1134,5.1492,3.2925,7.8262,0.0323,   0: 0:36
0.7996,4.1134,5.1495,3.2922,7.8262,0.0323,   0: 0:36
0.7994,4.1132,5.1504,3.2914,7.9512,0.0328,   0: 0:37
0.7998,4.1131,5.1479,3.2929,7.9512,0.0328,   0: 0:37
0.7996,4.1131,5.149,3.2922,8.0764,0.0333,   0: 0:37
0.7995,4.1131,5.1496,3.2918,8.0764,0.0333,   0: 0:37
0.7994,4.113,5.1503,3.2912,8.2006,0.0338,   0: 0:38
0.7992,4.1129,5.1513,3.2904,8.2006,0.0338,   0: 0:38
0.7991,4.1128,5.152,3.2898,8.3257,0.0344,   0: 0:38
0.7998,4.1127,5.1475,3.2926,8.3257,0.0344,   0: 0:38
0.7994,4.1128,5.1497,3.2912,8.4508,0.0349,   0: 0:39
0.7995,4.1126,5.1491,3.2914,8.4508,0.0349,   0: 0:39
0.7994,4.1126,5.1499,3.2908,8.576,0.0354,   0: 0:39
0.7993,4.1125,5.1505,3.2903,8.576,0.0354,   0: 0:39
0.7999,4.1124,5.1464,3.2928,8.7002,0.0359,   0: 0:40
0.7994,4.1124,5.1496,3.2907,8.7002,0.0359,   0: 0:40
0.7998,4.1123,5.1465,3.2925,8.8253,0.0364,   0: 0:40
0.7993,4.1122,5.1501,3.29,8.8253,0.0364,   0: 0:40
0.7994,4.1121,5.149,3.2906,8.9504,0.0369,   0: 0:41
0.7994,4.1121,5.1492,3.2904,8.9504,0.0369,   0: 0:41
0.7993,4.112,5.1496,3.29,8.9504,0.0369,   0: 0:41
0.7994,4.112,5.1491,3.2903,9.0755,0.0375,   0: 0:42
0.7996,4.1119,5.1476,3.2912,9.0755,0.0375,   0: 0:42
0.7996,4.1119,5.1476,3.2911,9.1998,0.038,   0: 0:42
0.7997,4.1118,5.1468,3.2916,9.1998,0.038,   0: 0:42
0.7994,4.1118,5.1484,3.2904,9.3248,0.0385,   0: 0:43
0.7993,4.1117,5.1492,3.2897,9.3248,0.0385,   0: 0:43
0.7994,4.1116,5.1485,3.29,9.45,0.039,   0: 0:43
0.7994,4.1116,5.1485,3.2901,9.45,0.039,   0: 0:43
0.7994,4.1115,5.1486,3.2899,9.5751,0.0395,   0: 0:44
0.7995,4.1114,5.1476,3.2904,9.5751,0.0395,   0: 0:44
0.7997,4.1114,5.1465,3.2911,9.7002,0.04,   0: 0:44
0.7994,4.1113,5.1481,3.2898,9.7002,0.04,   0: 0:44
0.7993,4.1112,5.1484,3.2896,9.8244,0.0405,   0: 0:45
0.7994,4.1112,5.1477,3.2899,9.8244,0.0405,   0: 0:45
0.7993,4.1113,5.1486,3.2895,9.9495,0.0411,   0: 0:46
0.7994,4.1111,5.1479,3.2896,9.9495,0.0411,   0: 0:46
0.7995,4.111,5.1471,3.29,10.0746,0.0416,   0: 0:46
0.7995,4.111,5.1473,3.2898,10.0746,0.0416,   0: 0:46
0.7996,4.1109,5.1464,3.2903,10.1998,0.0421,   0: 0:47
0.7993,4.1108,5.1478,3.2892,10.1998,0.0421,   0: 0:47
0.7996,4.1108,5.1464,3.2901,10.324,0.0426,   0: 0:47
0.7994,4.1107,5.1476,3.2892,10.324,0.0426,   0: 0:47
0.7995,4.1106,5.1468,3.2895,10.4491,0.0431,   0: 0:48
0.7994,4.1106,5.1471,3.2894,10.4491,0.0431,   0: 0:48
0.7998,4.1104,5.1464,3.2896,10.5743,0.0436,   0: 0:48
0.7999,4.1105,5.1439,3.2912,10.5743,0.0436,   0: 0:48
0.7996,4.1103,5.1457,3.2898,10.5743,0.0436,   0: 0:48
0.7995,4.1103,5.1463,3.2894,10.6993,0.0441,   0: 0:49
0.7995,4.1102,5.1459,3.2895,10.8245,0.0447,   0: 0:50
0.7993,4.1102,5.1473,3.2886,10.8245,0.0447,   0: 0:50
0.7995,4.1101,5.1458,3.2894,10.8245,0.0447,   0: 0:50
0.7996,4.1101,5.1453,3.2897,10.9487,0.0452,   0: 0:50
0.7997,4.11,5.1444,3.2901,10.9487,0.0452,   0: 0:50
0.7994,4.11,5.1466,3.2887,11.0738,0.0457,   0: 0:51
0.7998,4.11,5.1441,3.2903,11.0738,0.0457,   0: 0:51
0.7999,4.1099,5.1429,3.2909,11.199,0.0462,   0: 0:51
0.7996,4.1098,5.1449,3.2895,11.199,0.0462,   0: 0:51
0.7996,4.1098,5.1451,3.2893,11.3241,0.0467,   0: 0:52
0.7994,4.1097,5.1459,3.2887,11.3241,0.0467,   0: 0:52
0.7997,4.1096,5.1439,3.2898,11.4483,0.0472,   0: 0:52
0.7994,4.1096,5.1462,3.2884,11.4483,0.0472,   0: 0:52
0.7995,4.1096,5.1455,3.2887,11.5735,0.0477,   0: 0:53
0.7994,4.1094,5.1458,3.2883,11.5735,0.0477,   0: 0:53
0.7994,4.1094,5.1461,3.2881,11.6985,0.0483,   0: 0:53
0.7995,4.1094,5.1449,3.2888,11.6985,0.0483,   0: 0:53
0.7993,4.1093,5.1466,3.2877,11.8272,0.0488,   0: 0:54
0.7998,4.1092,5.1432,3.2896,11.8272,0.0488,   0: 0:54
0.7995,4.1091,5.1447,3.2886,11.9523,0.0493,   0: 0:55
0.7996,4.1092,5.1441,3.289,11.9523,0.0493,   0: 0:55
0.7994,4.1091,5.1451,3.2882,11.9523,0.0498,   0: 0:55
0.7997,4.109,5.1436,3.2891,12.0774,0.0498,   0: 0:55
0.7997,4.1089,5.1431,3.2893,12.0774,0.0498,   0: 0:55
0.7994,4.1089,5.1448,3.2881,12.2026,0.0503,   0: 0:56
0.7994,4.1089,5.1449,3.288,12.2026,0.0503,   0: 0:56
0.7994,4.1088,5.1449,3.2879,12.3268,0.0508,   0: 0:56
0.7993,4.1087,5.1456,3.2874,12.3268,0.0508,   0: 0:56
0.7991,4.1087,5.1471,3.2864,12.4519,0.0514,   0: 0:57
0.7997,4.1086,5.143,3.2889,12.4519,0.0514,   0: 0:57
0.7998,4.1085,5.1421,3.2893,12.577,0.0519,   0: 0:57
0.7993,4.1085,5.1455,3.287,12.577,0.0519,   0: 0:57
0.7995,4.1084,5.1438,3.2879,12.7021,0.0524,   0: 0:58
0.7993,4.1084,5.145,3.2872,12.7021,0.0524,   0: 0:58
0.7994,4.1084,5.1443,3.2876,12.8273,0.0529,   0: 0:59
0.7995,4.1083,5.1434,3.2881,12.8273,0.0529,   0: 0:59
0.7995,4.1083,5.1436,3.2878,12.9514,0.0534,   0: 0:59
0.7993,4.1081,5.1448,3.2869,12.9514,0.0534,   0: 0:59
0.7997,4.1081,5.1425,3.2884,13.0766,0.0539,   0: 1: 0
0.7993,4.1081,5.1448,3.2869,13.0766,0.0539,   0: 1: 0
0.7994,4.108,5.144,3.2873,13.2017,0.0544,   0: 1: 0
0.7995,4.1079,5.1435,3.2874,13.2017,0.0544,   0: 1: 0
0.7994,4.1078,5.144,3.2869,13.3267,0.055,   0: 1: 1
0.7996,4.1079,5.1427,3.2879,13.3267,0.055,   0: 1: 1
0.7996,4.1077,5.1426,3.2877,13.451,0.0555,   0: 1: 1
0.7994,4.1078,5.1436,3.2871,13.451,0.0555,   0: 1: 1
0.7996,4.1077,5.1422,3.2878,13.451,0.0555,   0: 1: 1
0.7998,4.1076,5.1407,3.2887,13.5761,0.056,   0: 1: 2
0.7994,4.1076,5.1438,3.2867,13.5761,0.056,   0: 1: 2
0.7995,4.1075,5.143,3.2871,13.7012,0.0565,   0: 1: 2
0.7994,4.1074,5.143,3.2869,13.8264,0.057,   0: 1: 3
0.7994,4.1074,5.143,3.287,13.8264,0.057,   0: 1: 3
0.7996,4.1074,5.1418,3.2876,13.8264,0.057,   0: 1: 3
0.7997,4.1073,5.1415,3.2877,13.9505,0.0575,   0: 1: 4
0.7994,4.1073,5.1433,3.2865,13.9505,0.0575,   0: 1: 4
0.7994,4.1072,5.1433,3.2864,14.0757,0.058,   0: 1: 4
0.7995,4.1072,5.1426,3.2868,14.0757,0.058,   0: 1: 4
0.7995,4.1071,5.142,3.287,14.2008,0.0586,   0: 1: 5
0.7996,4.107,5.1414,3.2873,14.2008,0.0586,   0: 1: 5
0.7994,4.1069,5.1429,3.2862,14.3259,0.0591,   0: 1: 5
0.7992,4.1069,5.1441,3.2854,14.3259,0.0591,   0: 1: 5
0.7994,4.1069,5.1426,3.2863,14.451,0.0596,   0: 1: 6
0.7997,4.1068,5.1405,3.2876,14.451,0.0596,   0: 1: 6
0.7994,4.1068,5.1421,3.2864,14.5752,0.0601,   0: 1: 6
0.7995,4.1068,5.1419,3.2866,14.5752,0.0601,   0: 1: 6
0.7992,4.1067,5.1438,3.2852,14.7003,0.0606,   0: 1: 7
0.7994,4.1066,5.1426,3.2859,14.7003,0.0606,   0: 1: 7
0.7993,4.1066,5.1426,3.2858,14.8255,0.0611,   0: 1: 8
0.7993,4.1065,5.1426,3.2858,14.8255,0.0611,   0: 1: 8
0.7994,4.1064,5.1418,3.2861,14.9505,0.0616,   0: 1: 8
0.7994,4.1064,5.1423,3.2858,14.9505,0.0616,   0: 1: 8
0.7995,4.1064,5.1412,3.2865,14.9505,0.0616,   0: 1: 8
0.7994,4.1063,5.1416,3.286,15.0748,0.0622,   0: 1: 9
0.7998,4.1063,5.1393,3.2874,15.0748,0.0622,   0: 1: 9
0.7996,4.1061,5.1403,3.2866,15.2,0.0627,   0: 1: 9
0.7993,4.1061,5.1419,3.2854,15.2,0.0627,   0: 1: 9
0.7993,4.1061,5.142,3.2855,15.3295,0.0632,   0: 1:10
0.7993,4.106,5.1422,3.2852,15.3295,0.0632,   0: 1:10
0.7992,4.106,5.1426,3.285,15.4537,0.0637,   0: 1:10
0.7995,4.1059,5.1409,3.2859,15.4537,0.0637,   0: 1:10
0.7992,4.1059,5.1425,3.2849,15.5787,0.0642,   0: 1:11
0.7996,4.1058,5.1399,3.2863,15.5787,0.0642,   0: 1:11
0.7993,4.1058,5.1419,3.285,15.7039,0.0647,   0: 1:11
0.7994,4.1057,5.1412,3.2853,15.7039,0.0647,   0: 1:11
0.7998,4.1056,5.1385,3.2869,15.829,0.0653,   0: 1:12
0.7994,4.1057,5.1409,3.2854,15.829,0.0653,   0: 1:12
0.7991,4.1056,5.143,3.284,15.9541,0.0658,   0: 1:13
0.7994,4.1055,5.1408,3.2852,15.9541,0.0658,   0: 1:13
0.7994,4.1055,5.1406,3.2854,16.0783,0.0663,   0: 1:13
0.7995,4.1055,5.1402,3.2856,16.0783,0.0663,   0: 1:13
0.7996,4.1054,5.1396,3.2859,16.2035,0.0668,   0: 1:14
0.7995,4.1053,5.1399,3.2855,16.2035,0.0668,   0: 1:14
0.7993,4.1053,5.141,3.2848,16.3285,0.0673,   0: 1:14
0.7993,4.1052,5.1411,3.2845,16.3285,0.0673,   0: 1:14
0.7995,4.1051,5.1399,3.2852,16.4537,0.0678,   0: 1:15
0.7997,4.1051,5.1386,3.286,16.4537,0.0678,   0: 1:15
0.7998,4.1051,5.138,3.2864,16.4537,0.0678,   0: 1:15
0.7995,4.105,5.1396,3.2853,16.5778,0.0683,   0: 1:15
0.7993,4.105,5.1409,3.2844,16.5778,0.0683,   0: 1:15
0.7997,4.1049,5.1379,3.2861,16.703,0.0689,   0: 1:16
0.7995,4.1048,5.139,3.2852,16.8282,0.0694,   0: 1:17
0.7994,4.1048,5.1401,3.2846,16.8282,0.0694,   0: 1:17
0.7996,4.1048,5.1384,3.2857,16.8282,0.0694,   0: 1:17
0.7993,4.1047,5.1402,3.2844,16.9532,0.0699,   0: 1:17
0.7994,4.1046,5.1396,3.2847,16.9532,0.0699,   0: 1:17
0.7996,4.1046,5.1384,3.2854,17.0775,0.0704,   0: 1:18
0.7995,4.1046,5.139,3.285,17.0775,0.0704,   0: 1:18
0.7993,4.1045,5.1404,3.2839,17.2026,0.0709,   0: 1:18
0.7995,4.1045,5.1391,3.2847,17.2026,0.0709,   0: 1:18
0.7992,4.1045,5.1409,3.2835,17.3277,0.0714,   0: 1:19
0.7991,4.1044,5.1411,3.2833,17.3277,0.0714,   0: 1:19
0.7998,4.1043,5.1371,3.2857,17.4528,0.0719,   0: 1:19
0.7992,4.1042,5.1404,3.2835,17.4528,0.0719,   0: 1:19
0.7995,4.1042,5.1385,3.2847,17.5779,0.0725,   0: 1:20
0.7994,4.1041,5.1388,3.2843,17.5779,0.0725,   0: 1:20
0.7996,4.1041,5.1379,3.2849,17.7022,0.073,   0: 1:21
0.7996,4.104,5.138,3.2846,17.7022,0.073,   0: 1:21
0.7996,4.104,5.138,3.2847,17.8273,0.0735,   0: 1:21
0.7996,4.104,5.138,3.2846,17.8273,0.0735,   0: 1:21
0.7996,4.1039,5.1378,3.2846,17.9524,0.074,   0: 1:22
0.7997,4.1039,5.1366,3.2853,17.9524,0.074,   0: 1:22
0.7996,4.1038,5.1373,3.2848,17.9524,0.074,   0: 1:22
0.7997,4.1038,5.1367,3.2852,18.0776,0.0745,   0: 1:22
0.7995,4.1038,5.1381,3.2842,18.0776,0.0745,   0: 1:22
0.7999,4.1037,5.1355,3.2857,18.2063,0.075,   0: 1:23
0.7994,4.1037,5.1384,3.2839,18.2063,0.075,   0: 1:23
0.7992,4.1036,5.14,3.2827,18.3313,0.0756,   0: 1:23
0.7991,4.1035,5.1405,3.2822,18.3313,0.0756,   0: 1:23
0.7993,4.1035,5.1391,3.2831,18.4565,0.0761,   0: 1:24
0.7995,4.1035,5.1378,3.2839,18.4565,0.0761,   0: 1:24
0.7998,4.1034,5.1359,3.285,18.5806,0.0766,   0: 1:24
0.7994,4.1033,5.1384,3.2833,18.5806,0.0766,   0: 1:24
0.7994,4.1033,5.1378,3.2836,18.7058,0.0771,   0: 1:25
0.7998,4.1033,5.1357,3.2849,18.7058,0.0771,   0: 1:25
0.7995,4.1032,5.1373,3.2839,18.8309,0.0776,   0: 1:26
0.7995,4.1031,5.1374,3.2836,18.8309,0.0776,   0: 1:26
0.7996,4.1031,5.1365,3.2841,18.956,0.0781,   0: 1:26
0.7998,4.1031,5.135,3.285,18.956,0.0781,   0: 1:26
0.7995,4.103,5.1369,3.2838,19.0812,0.0786,   0: 1:27
0.7992,4.1029,5.1391,3.2821,19.0812,0.0786,   0: 1:27
0.7996,4.1029,5.1365,3.2838,19.2054,0.0791,   0: 1:27
0.7996,4.1028,5.1365,3.2837,19.2054,0.0791,   0: 1:27
0.7994,4.1027,5.1377,3.2828,19.3305,0.0797,   0: 1:28
0.7993,4.1027,5.1379,3.2827,19.3305,0.0797,   0: 1:28
0.7995,4.1027,5.1368,3.2833,19.4556,0.0802,   0: 1:28
0.7995,4.1027,5.1367,3.2834,19.4556,0.0802,   0: 1:28
0.7999,4.1026,5.134,3.2849,19.4556,0.0802,   0: 1:28
0.7995,4.1025,5.1367,3.2831,19.5807,0.0807,   0: 1:29
0.7993,4.1025,5.138,3.2823,19.5807,0.0807,   0: 1:29
0.7992,4.1025,5.1382,3.282,19.705,0.0812,   0: 1:30
0.7995,4.1024,5.1362,3.2832,19.8301,0.0817,   0: 1:30
0.7992,4.1024,5.138,3.2821,19.8301,0.0817,   0: 1:30
0.7994,4.1023,5.1366,3.2828,19.8301,0.0817,   0: 1:30
0.7995,4.1023,5.1362,3.2831,19.9552,0.0822,   0: 1:31
0.7993,4.1022,5.1375,3.2821,19.9552,0.0822,   0: 1:31
0.7995,4.1022,5.1359,3.2831,20.0803,0.0827,   0: 1:31
0.7996,4.1021,5.1355,3.2832,20.0803,0.0827,   0: 1:31
0.7997,4.1021,5.1349,3.2835,20.2046,0.0833,   0: 1:32
0.7996,4.1021,5.135,3.2835,20.2046,0.0833,   0: 1:32
0.7994,4.102,5.1366,3.2823,20.3297,0.0838,   0: 1:32
0.7997,4.102,5.1342,3.2838,20.3297,0.0838,   0: 1:32
0.7995,4.1019,5.1359,3.2827,20.4549,0.0843,   0: 1:33
0.7994,4.1019,5.1365,3.2822,20.4549,0.0843,   0: 1:33
0.7996,4.1018,5.135,3.2831,20.5799,0.0848,   0: 1:33
0.7996,4.1018,5.1349,3.2831,20.5799,0.0848,   0: 1:33
0.7993,4.1017,5.1369,3.2817,20.7051,0.0853,   0: 1:34
0.7995,4.1017,5.1353,3.2827,20.7051,0.0853,   0: 1:34
0.7998,4.1017,5.1336,3.2837,20.8294,0.0858,   0: 1:35
0.8,4.1016,5.1323,3.2845,20.8294,0.0858,   0: 1:35
0.7996,4.1015,5.1344,3.283,20.9544,0.0863,   0: 1:35
0.7997,4.1015,5.134,3.2832,20.9544,0.0863,   0: 1:35
0.7995,4.1015,5.1349,3.2826,21.0796,0.0868,   0: 1:36
0.7996,4.1014,5.1344,3.2828,21.0796,0.0868,   0: 1:36
0.7995,4.1013,5.135,3.2822,21.0796,0.0868,   0: 1:36
0.7996,4.1013,5.1345,3.2825,21.2047,0.0874,   0: 1:36
0.7998,4.1013,5.1332,3.2833,21.2047,0.0874,   0: 1:36
0.7994,4.1012,5.1357,3.2817,21.329,0.0879,   0: 1:37
0.7996,4.1012,5.134,3.2827,21.329,0.0879,   0: 1:37
0.7994,4.1011,5.1354,3.2817,21.4541,0.0884,   0: 1:37
0.7999,4.1011,5.1322,3.2837,21.4541,0.0884,   0: 1:37
0.7994,4.101,5.135,3.2817,21.5792,0.0889,   0: 1:38
0.7996,4.1011,5.1339,3.2826,21.5792,0.0889,   0: 1:38
0.7992,4.101,5.1364,3.2808,21.7044,0.0894,   0: 1:39
0.7998,4.1009,5.1327,3.2831,21.7044,0.0894,   0: 1:39
0.7994,4.1008,5.1353,3.2813,21.8286,0.0899,   0: 1:39
0.7996,4.1008,5.1335,3.2825,21.8286,0.0899,   0: 1:39
0.7994,4.1008,5.1348,3.2815,21.9537,0.0904,   0: 1:40
0.7998,4.1007,5.1322,3.2831,21.9537,0.0904,   0: 1:40
0.7993,4.1007,5.1356,3.2809,22.0788,0.091,   0: 1:40
0.8,4.1006,5.1308,3.2838,22.0788,0.091,   0: 1:40
0.7995,4.1006,5.1343,3.2815,22.2039,0.0915,   0: 1:41
0.7996,4.1006,5.1336,3.282,22.2039,0.0915,   0: 1:41
0.7995,4.1004,5.1336,3.2818,22.3291,0.092,   0: 1:41
0.7996,4.1004,5.1333,3.282,22.3291,0.092,   0: 1:41
